hsa-miR-6087,0.085281044,-0.23793869,0.40230173,0.11310779,-0.12963937,-0.1206103,0.34506938,-0.1253611,-0.41303524,0.116678074,0.71653736,0.12355786,-0.035444874,-0.08100535,0.43627542,0.0057920846,-0.19037068,0.3359182,0.04126399,0.26999214,0.21885584,0.53095007,-0.06791111,-0.014281103,-0.094037056,-0.07242815,-0.38671783,0.5923449,-0.28993943,0.6075093,-0.13928927,-0.1229062,0.060734738,-0.30443066,-0.17793754,-0.42106512,0.021047968,0.237379,0.9594001,0.25547925,-1.0322324,-0.44106585,0.01437791,-0.5456106,-0.21969883,-0.34187657,0.36401308,-0.023581974,-0.07334307,0.2619762,0.12947895,-0.40977022,-0.23817244,0.35675612,0.15901734,0.095628634,-0.20506299,-0.38671252,-0.32837826,0.34166282,-0.057450883,-0.38141382,-0.3803577,-0.27991787
hsa-miR-7-5p,-0.06719925,-0.17574944,-0.39395854,0.09632663,-0.052933365,-0.15942894,-0.2619028,0.18069355,-0.31683305,0.08471122,-0.37182835,-0.15173481,-0.38329908,-0.23016445,0.005369788,0.35713518,0.2161664,0.15469114,-0.071289085,0.0516388,0.3545954,0.9890892,0.17935526,-0.15231936,0.23096514,0.17024112,-0.28656498,0.034379315,0.061761063,0.31702444,-0.37207618,0.22739695,-0.39245015,-0.2327869,-0.16176963,0.51020616,0.07249163,0.44651407,0.5076929,0.24556185,-0.42020348,-0.3818468,0.61007094,0.10913468,-0.2846465,0.3939548,-0.29841825,0.27856618,-0.4345137,0.20146284,-0.5662374,-0.5880462,0.66903424,0.28974,-0.5013402,0.20203729,0.047352638,-0.21773331,-0.75710636,-0.24866797,0.006195667,0.17062746,-0.29219973,0.1441833
hsa-miR-328-5p,0.0673776,-0.030640949,0.3486997,0.23497592,0.1848394,-0.106768206,0.30228123,0.13228334,-0.32793915,-0.034961924,0.4510556,0.16072972,-0.0095320335,0.109875314,0.12529068,-0.06181849,-0.45979586,0.12314612,-0.18665473,0.27717492,0.17640376,-0.24058796,0.43836004,-0.062997155,0.19048265,0.016828049,-0.119408414,0.3715928,-0.41113728,0.044970993,0.13018452,-0.28910327,0.11239368,-0.7276171,0.26696405,-0.042055853,0.31076795,0.039351676,0.8988393,-0.053154685,-0.17292446,-0.20320982,0.09485303,-0.5535607,-0.3308597,0.26357388,0.47192907,-0.06944759,-0.012910243,0.040147923,0.46933797,0.4327687,-0.35983372,-0.23821734,0.64437634,0.25387838,0.2237383,-0.38110107,0.3848085,-0.067841485,-0.15142384,-0.13231255,-0.5694338,-0.27739257
hsa-miR-3689b-3p,-0.06681773,-0.27328563,-0.29559743,-0.042873144,0.3203843,-0.55960345,0.012762078,0.27612442,-0.23107767,-0.57560354,0.19494174,0.057197202,-0.18720509,-0.14476901,-0.12780452,0.011721151,-0.033811994,0.47119525,0.23115037,0.5491447,0.18387812,-0.11742837,0.397213,0.2404587,0.27280253,0.25831193,0.06501685,0.33395907,0.20378335,0.36865568,-0.3954948,0.02269143,0.03191856,-0.022625329,0.009627014,0.099770375,-0.5504684,0.041507367,0.7773819,0.29813147,-0.71190846,0.35486397,0.049108207,0.11552229,0.1308902,-0.17789635,0.024496283,0.13005921,-0.37310466,-0.10968355,0.074708655,-0.40732065,0.5332564,0.36010113,0.018683445,-0.30932245,-0.15001613,-0.32056904,-0.25174245,-0.43758735,-0.10673095,-0.14164703,0.13228472,-0.73818904
hsa-miR-3689c,-0.06681773,-0.27328563,-0.29559743,-0.042873144,0.3203843,-0.55960345,0.012762078,0.27612442,-0.23107767,-0.57560354,0.19494174,0.057197202,-0.18720509,-0.14476901,-0.12780452,0.011721151,-0.033811994,0.47119525,0.23115037,0.5491447,0.18387812,-0.11742837,0.397213,0.2404587,0.27280253,0.25831193,0.06501685,0.33395907,0.20378335,0.36865568,-0.3954948,0.02269143,0.03191856,-0.022625329,0.009627014,0.099770375,-0.5504684,0.041507367,0.7773819,0.29813147,-0.71190846,0.35486397,0.049108207,0.11552229,0.1308902,-0.17789635,0.024496283,0.13005921,-0.37310466,-0.10968355,0.074708655,-0.40732065,0.5332564,0.36010113,0.018683445,-0.30932245,-0.15001613,-0.32056904,-0.25174245,-0.43758735,-0.10673095,-0.14164703,0.13228472,-0.73818904
hsa-miR-30b-3p,0.15999481,-0.059090223,-0.657918,0.20508,-0.23749612,-0.24094978,0.37355137,-0.023629421,-0.14411266,0.053706624,0.0026527375,0.0589343,-0.21747431,0.00068786246,-0.12371565,0.52497876,0.052984793,-0.0010747283,-0.007927215,0.28196374,0.29097688,0.74216115,0.27334896,-0.11159373,0.3222091,0.12023911,-0.024811978,0.012951444,0.1043992,0.41430014,-0.15097478,-0.03190892,-0.12393398,-0.1339054,-0.12353837,0.083207786,0.11234523,-0.041666947,0.55824393,-0.22694395,-0.38768625,0.14287505,0.08036011,0.11077368,-0.039543197,0.20178033,-0.24630335,0.12436859,-0.59783655,0.025412207,-0.008790976,-0.43927607,0.13629377,0.30395663,-0.5342845,-0.22400178,0.20146143,-0.41739127,-0.6412363,-0.052942906,-0.36389402,-0.1350779,-0.15778194,-0.2627756
hsa-miR-3689a-3p,0.24475597,-0.33211786,-0.184432,-0.24984233,0.44447836,-0.67870086,0.14657943,0.122638494,-0.35836726,-0.74143213,0.40254542,-0.084782414,-0.32936677,0.013302157,0.05503038,0.30049542,0.028226333,0.33273384,0.3021858,0.5227136,-0.076927036,-0.238043,0.5375104,0.11577756,0.35207975,0.2355588,0.0657078,0.3426999,-0.26204723,0.46600387,-0.6574882,-0.013166404,0.15492225,-0.1455274,-0.42806542,-0.13663033,-1.1100674,-0.15378967,0.6996727,0.2452559,-0.78748524,0.5074196,-0.36639264,-0.034186326,0.21069525,-0.21559164,0.11415595,0.105748914,-0.16230087,-0.13811392,-0.053951744,-0.2741592,0.19484113,0.456768,0.22228256,-0.2760701,-0.3047269,-0.59393585,-0.2978113,0.06833322,-0.14439052,-0.00070139224,0.44323036,-0.8162767
hsa-miR-8485,0.8935996,-0.3097584,0.072692536,-0.48051682,-0.13448651,-0.87988704,1.347269,0.6376504,-0.22095361,-0.2838569,-0.225992,-0.5597789,-0.048133202,-0.6395042,0.15851103,1.1891437,0.037917968,-0.2220926,-0.6357747,0.6109604,0.5592461,-0.22153321,0.48441857,0.040520843,-0.09134431,0.10608493,0.1159174,0.0868894,1.1597135,0.034973126,-0.48655006,0.41831374,0.14966202,-0.29889444,-0.2640059,-0.49889195,-0.0001409646,-0.8579486,0.025596697,-0.18381275,-0.5815574,-0.64858335,0.25149065,-0.19872084,-0.010532301,0.046125695,0.18310714,-0.42011598,0.72867996,0.46706682,0.82490504,0.6663098,-0.42638856,0.5320871,0.10814883,1.1721076,0.9430472,0.3051977,0.19900993,0.14691244,0.34318316,-0.35033873,0.5908111,0.5165262
hsa-miR-6851-5p,0.344926,-0.102999374,0.016871223,0.2762053,0.06259623,-0.6481719,0.50387096,0.2297198,-0.28671056,-0.2322453,0.28273034,0.2803462,0.2665948,-0.12621841,0.10262062,0.047497448,-0.07571161,0.0031519867,-0.37586728,0.5173772,0.20800972,-0.15053444,-0.33958057,-0.32227847,-0.025532145,0.0098365275,-0.09525957,0.1764345,0.36132416,-0.0065718074,0.061747383,0.13124672,0.56220585,-0.33073026,0.34493563,0.051523782,-0.03784294,-0.3047355,0.6392037,-0.07634366,-0.18698938,0.019472161,-0.012780316,0.25758472,-0.24437031,0.06418097,-0.33267587,-0.10909219,0.13367002,-0.12125199,0.53265786,0.28614062,-0.1523597,0.25097758,-0.027385967,0.055355042,0.31191322,-0.4696719,-0.20220381,-0.045186203,-0.28017235,-0.21418104,-0.39121833,-0.45142058
hsa-miR-4778-3p,-0.14447644,0.035597876,0.05070017,0.19299123,-0.101579525,0.099027455,-0.3099154,0.073659524,-0.2536434,0.2027718,-0.118598744,-0.035635702,-0.19792213,0.025690628,-0.17139988,0.17088304,-0.32164007,0.03905919,-0.29828933,-0.04399211,0.018469272,0.7160552,-0.079160996,0.022910671,-0.2511165,0.28001183,-0.32216156,-0.32730347,0.02638693,-0.218328,-0.46992606,-0.008308067,-0.6782462,-0.37558794,0.5237535,0.46285233,0.38095686,0.5200814,0.44944537,0.06837926,0.49173698,-0.26057136,0.46106708,-0.20083673,-0.15486479,0.70737576,-0.06731421,-0.18903151,-0.14454249,0.092927925,0.058524907,-0.20582557,0.57070935,-0.109414734,-0.021043682,0.21942809,0.41660306,-0.008765737,-0.34603968,-0.31924862,-0.01229087,-0.21436791,-0.30325392,0.32377186
