hsa_circ_0002172,-1.6899712,-2.2476733,1.5944929,0.5457706,-0.5775869,-0.43297088,2.5092328,1.8679562,-1.3499173,1.772716,2.2885845,-0.26891282,1.0640264,0.11987824,2.627963,2.180367,-3.1220865,1.1798786,-2.3423717,-1.1696117,1.0702876,0.59190506,0.3630183,-1.7466732,-2.1985312,0.44132012,0.7596562,-1.4360976,-0.54115117,2.1593833,-2.6987135,-0.21749334,1.9459996,-1.1473651,-2.1747205,-1.8205123,-1.3910009,1.2226102,-1.0722708,-3.5178418,-2.0273635,-0.669772,-1.5658921,0.031809565,1.7930361,2.4911337,-1.9816645,1.0470921,-0.10013382,1.4292086,0.87927604,4.6025667,0.005420669,-1.9755222,0.87293047,1.0646114,0.055798903,-0.36814475,-1.6938311,-2.6931515,-0.43929416,3.3302944,-0.63881344,3.2077904
hsa_circ_0089776,-1.0538775,-2.469517,0.8653487,0.49490437,0.28115445,-0.41365644,2.3416378,1.5457768,-1.3190894,2.0025415,1.8239247,0.21661723,0.94000494,0.15089495,2.536631,2.9462566,-2.763652,1.387933,-2.3722398,-1.1649998,0.6595983,0.75135005,0.4285528,-2.0955207,-2.0576081,0.7900163,0.2540024,-1.3141907,-0.22643138,1.4282898,-2.5006726,-0.20926194,1.3648872,-1.2618763,-1.66726,-1.7117361,-1.1177206,2.1102157,-0.8907903,-3.5894444,-1.8345128,-0.48109892,-1.1677378,0.06677772,1.9815686,2.469336,-2.8370795,1.2936031,-0.061115637,1.7647862,1.9150461,5.3123126,0.47726038,-1.6402463,0.60896516,0.78352827,0.54711735,-0.037002843,-0.8797113,-2.5191855,-0.8477464,3.2216392,-0.8040149,3.91417
hsa_circ_0041089,0.8630464,0.67485887,-0.9758831,1.6545156,-3.016316,-1.8482583,0.9592298,1.8272991,2.620318,0.3666996,-1.7316555,-2.5434506,3.0503826,0.7386418,-0.58953243,0.36003983,-1.2219571,-1.4567773,2.5248108,-0.3032203,-3.0229564,-2.6544101,1.3404307,2.0320232,0.4377862,2.1461937,0.61279196,1.3330222,-0.88342154,-0.93506575,-2.0380864,0.7164806,0.39185718,1.1739354,-1.9601842,-0.6129886,-0.7125291,0.36196133,0.36208424,-1.6498536,0.5324885,-2.4499178,0.34424204,2.3790047,3.113526,0.80709064,-3.5210702,-2.902595,-1.4297183,0.52589774,1.8338661,1.1124669,0.9473611,0.34985256,-1.6158487,0.8192105,-2.328768,0.68558794,-0.08643734,-0.6096711,4.819884,-1.3092756,-1.7125175,1.3207971
hsa_circ_0041099,0.45427456,0.3963554,-1.0538417,1.4092026,-2.756756,-1.6095102,0.86856055,1.6883504,2.9367669,0.36278775,-2.182174,-3.0836575,3.4079385,0.76363564,-0.9046673,0.06979994,-1.4807848,-1.5174463,2.4868803,-0.61846507,-2.7582545,-2.8642755,1.2050258,2.0562835,0.18529354,2.5677269,0.37440342,1.6229725,-1.2309324,-0.6661876,-1.9202797,1.2625037,-0.016253583,0.71315306,-1.7721509,-1.1637075,-0.47195488,0.4718195,0.45459813,-1.7050197,-0.21711218,-2.8602688,0.023739934,3.1010349,3.409427,1.0269654,-4.1288753,-3.3268616,-1.7513202,0.7221621,2.2084432,1.2368487,0.9598692,0.9027703,-1.2456678,0.9275368,-2.2950847,0.3266397,0.56908154,-0.7888809,5.126053,-1.0758706,-1.562367,1.2368448
hsa_circ_0041116,0.7385775,1.0094736,-0.8654164,1.7085071,-2.9653258,-2.1863697,0.8823254,2.2430556,3.6177263,1.0378535,-3.1003675,-2.964949,2.95867,-0.3702452,-0.996996,0.5247819,-1.4982595,-1.0875057,2.2489362,-0.41977388,-2.4594753,-3.5950878,0.8589032,2.0390966,0.81952924,2.6289628,0.0705216,2.3680708,-1.8809359,-0.4920686,-2.0074868,0.96919614,0.9655489,0.57024723,-2.4245975,-1.8426044,-0.164337,0.91971815,0.5892294,-1.8764843,-0.39018503,-2.6709738,0.5460736,2.177799,2.5016391,0.34105238,-4.9016347,-2.8717291,-2.0803874,1.2440714,2.5956607,0.93461907,1.5582654,0.75512403,-1.4198039,0.9181441,-2.8742034,0.7048269,0.5866241,-0.8793852,5.028786,-1.3833431,-1.782922,0.86288923
hsa_circ_0089792,1.323305,1.1078796,1.6933894,-2.0162904,-0.13884997,0.8325622,-1.8625259,0.5656875,-2.6488237,-0.3133245,0.39976355,0.89870864,-2.300747,2.0634098,-0.06527597,1.9443909,0.28528586,1.3147403,0.44903374,-2.7769823,3.1380692,-0.9644956,1.9917533,-1.325039,-0.25321412,0.5377192,0.73459965,0.96587706,-1.505041,-1.7760409,1.3146403,-0.24162644,0.95836395,-0.23237163,-0.8304965,2.0747418,1.3461823,0.6869413,0.6667903,-1.4057425,-0.64006144,-0.30615798,-1.2831727,1.7235297,-0.6725598,0.7381991,0.21008827,2.317827,1.395785,1.3809397,0.8850811,0.48126042,0.60285693,0.6034183,0.36545983,-0.95062536,-0.55421245,-1.0051117,-0.4480939,-1.2090043,-0.9249348,0.74324346,-1.2894837,0.1673223
hsa_circ_0013871,-1.6619112,0.34484583,-1.0120254,2.8236437,0.28585634,-0.650828,0.84599495,-1.7523819,0.51970404,1.0951431,-0.2098294,3.080246,0.25879043,1.5945088,-2.947566,-4.177365,-0.46947783,0.683912,1.9664187,-2.177899,-1.9113922,0.72353685,0.2893692,1.7491025,-2.0134783,1.3209763,2.9342923,3.5245316,0.48013613,-0.05761618,1.5130627,6.3164787,-2.900794,4.8165703,-5.1312594,2.9470172,4.0353785,1.9409548,-0.3969908,-0.9433315,1.4097711,0.22944714,1.3988421,2.2264655,1.8904101,-1.2132463,-1.3772395,1.5263813,0.63494176,2.5171096,5.6697373,-5.143572,3.382876,3.778603,2.3128846,-5.431018,-1.8372023,-0.10971503,-2.9509254,-3.0568395,0.01282018,-1.1234629,2.980395,-3.2251832
hsa_circ_0013870,-1.7152121,0.25207052,-0.9267627,3.0838587,0.0893368,-0.7480129,1.085757,-1.6929514,0.9008581,1.0902313,-0.14866333,2.9486806,0.51995635,1.3968804,-3.1782935,-4.59081,-0.5563389,0.86783254,1.6505626,-2.385202,-1.6644509,0.550873,0.11220795,1.6557558,-1.9835026,1.2191536,2.7194905,3.2877262,0.17116703,0.25284362,1.4395157,6.5762286,-3.0266414,4.7926235,-5.7253084,3.4016187,4.112609,2.3125646,-0.6470598,-1.3246858,1.4498426,0.5767244,1.5235145,2.072695,2.2311823,-1.5109175,-1.3987755,1.6186306,0.59141064,2.4381673,5.3768625,-5.2916193,3.3650267,3.615024,2.5142848,-5.481887,-1.976535,-0.07826463,-2.7452157,-3.1636207,0.049642984,-1.0474844,3.1989684,-3.2740867
hsa_circ_0037995,0.078106545,0.15286724,0.13347186,-2.5741084,0.45880145,-0.21979679,-0.8680182,-0.045247044,-0.5655363,1.2174189,0.5285577,0.7304639,-1.2291847,2.9119456,1.6186218,0.7553738,-2.2925072,1.4844369,-0.33612433,1.331312,3.320543,-2.2884011,0.9067863,-0.49137065,0.82369894,0.8438395,0.5613741,0.29855132,-1.944241,0.5929594,0.096247025,-0.44873226,-1.0401204,-1.2135851,-1.1077639,-0.107435636,-1.0398508,0.8069114,0.8798315,-2.6757014,-0.77414435,0.26976016,-1.8406432,2.0853772,0.39585865,1.8998322,-0.92294574,-0.83312947,-1.3406668,1.5758971,0.524546,1.6470681,2.4591427,1.267176,-1.4662244,0.31704062,-1.587723,-2.3072412,-0.2436116,-0.6546402,-0.15082362,0.638067,-0.6680637,1.5410374
hsa_circ_0037996,0.3261147,0.25647607,0.10594155,-2.034195,0.6096492,-0.5216605,-0.57368714,-0.35326517,-0.12806922,1.5965892,0.41787383,1.0706764,-1.6620601,2.598064,1.2494409,0.67108446,-2.5600617,1.4331644,-0.13918166,1.2283293,3.2996526,-2.6117659,1.1121149,-0.46947762,1.2423575,1.2482028,0.18004437,0.75590515,-1.8447849,0.94603693,0.5968154,-0.29229409,-0.6564473,-1.4390281,-1.4512008,0.11055992,-0.5286265,0.73909307,0.5215709,-3.0405333,-1.3777004,0.20709698,-1.6570054,1.7064135,0.13145232,1.2788109,-1.0332396,-1.0767082,-1.0327431,1.5653481,0.061697885,1.455231,2.18524,1.4330558,-1.6793336,-0.26024568,-2.0978196,-1.9211797,-0.36312085,-0.38672364,0.20712721,0.3932811,-0.3032159,1.4512298
